id,query,hits@5,label candidates,code@1,code@2,code@3,code@4,code@5
263,Splitting a list in a Pandas cell into multiple columns,1,"pd.concat([df[0].apply(pd.Series), df[1]], axis=1)","pd.concat([df[0].apply(pd.Series), df[1]], axis=1)","pd.merge(split_df, csv_df, on=['key'], suffixes=('_left', '_right'))",df[df.columns[-1]],df['index1'] = df.index,df['D'] = df['B']
264,Extracting specific src attributes from script tags,1,"re.findall('src=""js/([^""]*\\bjquery\\b[^""]*)""', data)","response = urllib.request.urlopen('http://www.example.com/')
html = response.read()","re.findall('src=""js/([^""]*\\bjquery\\b[^""]*)""', data)",element.get_attribute('innerHTML'),driver.execute_script('return document.documentElement.outerHTML;'),r = requests.get(url)
340,How to get a 16bit Unsigned integer in python,1,"struct.unpack('H', struct.pack('h', number))","struct.unpack('H', struct.pack('h', number))",int('1'),int(),"sum(1 << i for i, b in enumerate(x) if b)","struct.unpack('!f', '470FC614'.decode('hex'))[0]"
267,how to reverse a priority queue in Python without using classes?,1,"q.put((-n, n))","q.put((-n, n))","ut.sort(key=lambda x: x.count, reverse=True)","sorted(x, key=x.get, reverse=True)","l.sort(key=lambda t: len(t[1]), reverse=True)",list(reversed(list(range(10))))
286,Get HTML Source of WebElement in Selenium WebDriver using Python,1,element.get_attribute('innerHTML'),element.get_attribute('innerHTML'),driver.execute_script('return document.documentElement.outerHTML;'),"response = urllib.request.urlopen('http://www.example.com/')
html = response.read()",self.driver.find_element_by_css_selector('.someclass a').get_attribute('href'),"re.findall('http://[^t][^s""]+\\.html', document)"
268,pandas plot dataframe barplot with colors by category,1,"df['group'].plot(kind='bar', color=['r', 'g', 'b', 'r', 'g', 'b', 'r'])","df['group'].plot(kind='bar', color=['r', 'g', 'b', 'r', 'g', 'b', 'r'])","df.plot(kind='barh', stacked=True)",df.plot(legend=False),"df.reset_index(level=['tick', 'obs'])","df.xs('sat', level='day', drop_level=False)"
270,Getting the length of an array,1,len(my_list) <EOC> len(l) <EOC> len(s) <EOC> len(my_tuple) <EOC> len(my_string),numpy.array(a).reshape(-1).tolist(),numpy.array(a)[0].tolist(),len(my_list),"[sum(l[:i]) for i, _ in enumerate(l)]",c.extend(a)
271,remove escape character from string,1,"""""""\\a"""""".decode('string_escape')","print(s.encode('unicode-escape').replace('""', '\\""'))","""""""\\a"""""".decode('string_escape')","""""""\\x89\\n"""""".decode('string_escape')",print('foo\nbar'.encode('string_escape')),raw_string.decode('string_escape')
272,Python string replace two things at once?,1,"""""""obama"""""".replace('a', '%temp%').replace('b', 'a').replace('%temp%', 'b')","""""""obama"""""".replace('a', '%temp%').replace('b', 'a').replace('%temp%', 'b')","re.sub('i', '', 'it is icy')","""""""it is icy"""""".replace('i', '')","print('lamp, bag, mirror'.replace('bag,', ''))","re.sub('\\D', '', 'aas30dsa20')"
273,How do I remove/delete a folder that is not empty with Python?,1,shutil.rmtree('/folder_name'),shutil.rmtree('/folder_name'),"for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass",os.statvfs('/').f_files - os.statvfs('/').f_ffree,"try:
    os.makedirs(path)
except OSError:
    if (not os.path.isdir(path)):
        raise","for (root, dirs, files) in os.walk('/mydir'):
    for file in files:
        if file.endswith('.txt'):
            pass"
274,in pandas how can I groupby weekday() for a datetime column?,1,data['weekday'] = data['my_dt'].apply(lambda x: x.weekday()),df['date'].apply(lambda x: x.toordinal()),"[d.strftime('%Y%m%d') for d in pandas.date_range('20130226', '20130302')]",data['weekday'] = data['my_dt'].apply(lambda x: x.weekday()),(datetime.datetime.now() - datetime.timedelta(days=7)).date(),"df.xs('sat', level='day', drop_level=False)"
275,How to sort Counter by value? - python,1,"sorted(x, key=x.get, reverse=True) <EOC> sorted(list(x.items()), key=lambda pair: pair[1], reverse=True)","sorted(list(x.items()), key=lambda pair: pair[1], reverse=True)","ut.sort(key=lambda x: x.count, reverse=True)","l = sorted(l, key=lambda a: a['time'], reverse=True)",sorted(d),"sorted(list, key=lambda x: (x[0], -x[1]))"
276,Append a NumPy array to a NumPy array,1,"np.vstack((a, b))","np.concatenate((A, B))",c.extend(a),a.extend(list(b)),"np.vstack((a, b))","np.vstack((A, B))"
278,"How can I do DNS lookups in Python, including referring to /etc/hosts?",1,"print(socket.getaddrinfo('google.com', 80))","print(socket.getaddrinfo('google.com', 80))","ip = re.findall('[0-9]+(?:\\.[0-9]+){3}', s)","for i in range(256):
    for j in range(256):
        ip = ('192.168.%d.%d' % (i, j))
        print(ip)",os.chdir(owd),"open(path, 'r')"
339,How can I reload objects in my namespace in ipython,1,"import imp
imp.reload(module)","import imp
imp.reload(module)",sys.path.append('/path/to/whatever'),"sys.path.append(os.path.join(os.path.dirname(__file__), 'subdir'))",os.path.basename(os.path.dirname(os.path.realpath(__file__))),"sys.path.insert(1, os.path.join(os.path.dirname(__file__), 'apps'))"
280,How do I return a 401 Unauthorized in Django?,1,"return HttpResponse('Unauthorized', status=401)","return HttpResponse('Unauthorized', status=401)",app.run(debug=True),"return HttpResponse(data, mimetype='application/json')",app.config['SECRET_KEY'] = 'Your_secret_string',json.loads(request.body)
281,How to dynamically select template directory to be used in flask?,1,"Flask(__name__, template_folder='wherever')","Flask(__name__, template_folder='wherever')","sys.path.insert(1, os.path.join(os.path.dirname(__file__), 'apps'))",app.run(debug=True),"sys.path.append(os.path.join(os.path.dirname(__file__), 'subdir'))",sys.path.append('/path/to/whatever')
282,How do I INSERT INTO t1 (SELECT * FROM t2) in SQLAlchemy?,1,session.execute('INSERT INTO t1 (SELECT * FROM t2)'),session.execute('INSERT INTO t1 (SELECT * FROM t2)'),"db.execute(""INSERT INTO present VALUES('test2', ?, 10)"", (None,))","c.execute(""INSERT INTO test VALUES (?, 'bar')"", (testfield,))","db.GqlQuery('SELECT * FROM Schedule WHERE station = $1', foo.key())",cursor.fetchone()[0]
269,Python regex for MD5 hash,1,"re.findall('([a-fA-F\\d]{32})', data)","re.findall('([a-fA-F\\d]{32})', data)",len(s),"ip = re.findall('[0-9]+(?:\\.[0-9]+){3}', s)","struct.unpack('!f', '470FC614'.decode('hex'))[0]","bool(re.search('ba[rzd]', 'foobarrrr'))"
198,Finding multiple attributes within the span tag in Python,1,"soup.find_all('span', {'class': 'starGryB sp'})","soup.find_all('span', {'class': 'starGryB sp'})","soup.find('div', id='main-content').decompose()",element.get_attribute('innerHTML'),self.driver.find_element_by_css_selector('.someclass a').get_attribute('href'),print(soup.find('name').string)
0,How can I send a signal from a python program?,1,"os.kill(os.getpid(), signal.SIGUSR1)","os.kill(os.getpid(), signal.SIGUSR1)","subprocess.call('sleep.sh', shell=True)",input('Enter your input:'),time.sleep(1),"subprocess.Popen(['background-process', 'arguments'])"
106,how to send the output of pprint module to a log file,1,"pprint.pprint(dataobject, logFile)","pprint.pprint(dataobject, logFile)",sys.stdout.write('.'),"print('hi there', file=f)","file = open('Output.txt', 'a')","f = open('myfile', 'w')
f.write('hi there\n')
f.close()"
63,Build a GQL query (for Google App Engine) that has a condition on ReferenceProperty,1,"db.GqlQuery('SELECT * FROM Schedule WHERE station = $1', foo.key())","db.GqlQuery('SELECT * FROM Schedule WHERE station = $1', foo.key())",Entry.objects.filter()[:1].get(),Entry.objects.filter(pub_date__contains='08:00'),"records = dict((record['_id'], record) for record in cursor)",result[0]['from_user']
64,How to filter rows in pandas by regex,1,df.b.str.contains('^f'),df[df['ids'].str.contains('ball')],df.loc[df[0].str.contains('(Hel|Just)')],df.b.str.contains('^f'),"df.replace({'\n': '<br>'}, regex=True)","df.loc[df['Letters'] == 'C', 'Letters'].values[0]"
65,What is the best way to print a table with delimiters in Python,1,print('\n'.join('\t'.join(str(col) for col in row) for row in tab)),print('\n'.join('\t'.join(str(col) for col in row) for row in tab)),"print('\t'.join(map(str, list)))","lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))","print('%*s : %*s' % (20, 'Python', 20, 'Very Good'))",""""""", """""".join('(' + ', '.join(i) + ')' for i in L)"
66,Pandas: Delete rows based on multiple columns values,1,"df.set_index(list('BC')).drop(tuples, errors='ignore').reset_index()",df.dropna(subset=[1]),"df['c'] = np.where(df['a'].isnull, df['b'], df['a'])",df[df['ids'].str.contains('ball')],"df.set_index(list('BC')).drop(tuples, errors='ignore').reset_index()",df[df['BoolCol'] == True].index.tolist()
69,How to write a list to a file with newlines in Python3,1,myfile.write('\n'.join(lines)),[line.rstrip('\n') for line in file],myfile.write('\n'.join(lines)),"target.write('%r\n%r\n%r\n' % (line1, line2, line3))","f = open('myfile', 'w')
f.write('hi there\n')
f.close()","for line in mylog:
    list1.append(line)"
72,Counting non zero values in each column of a dataframe in python,1,df.astype(bool).sum(axis=1),df.iloc[np.flatnonzero(df['BoolCol'])],df.astype(bool).sum(axis=1),df.loc[df['BoolCol']],"a[np.where((a[:, (0)] == 0) * (a[:, (1)] == 1))]","df.fillna(df.mean(axis=1), axis=1)"
75,Parsing XML in Python with regex,1,"print(re.search('>.*<', line).group(0))",element.get_attribute('innerHTML'),"re.findall('http://[^t][^s""]+\\.html', document)","print(re.search('>.*<', line).group(0))","re.findall('(.+?):(.+?)\\b ?', text)","re.findall('Test([0-9.]*[0-9]+)', text)"
77,how to convert a string date into datetime format in python?,1,"datetime.datetime.strptime(string_date, '%Y-%m-%d %H:%M:%S.%f')","datetime.datetime.strptime(string_date, '%Y-%m-%d %H:%M:%S.%f')","time.strptime('30/03/09 16:31:32.123', '%d/%m/%y %H:%M:%S.%f')",datetime.datetime.fromtimestamp(s).strftime('%Y-%m-%d %H:%M:%S.%f'),"then = datetime.datetime.strptime(when, '%Y-%m-%d').date()",datetime.datetime.now().strftime('%H:%M:%S.%f')
78,What's the fastest way to locate a list element within a list in python?,1,"[index for index, item in enumerate(thelist) if item[0] == '332']","try:
    print(testlist.index(element))
except ValueError:
    pass",print(testlist.index(element)),"[i for (i, x) in enumerate(testlist) if (x == 1)]","[index for index, item in enumerate(thelist) if item[0] == '332']","for i in [i for (i, x) in enumerate(testlist) if (x == 1)]:
    pass"
79,Python: trying to lower a string and remove non-alphanumeric characters aside from space,1,"re.sub('[^\\sa-zA-Z0-9]', '', text).lower().strip() <EOC> re.sub('(?!\\s)[\\W_]', '', text).lower().strip()","re.sub('[^A-Za-z0-9]+', '', mystring)","re.sub('^[A-Z0-9]*(?![a-z])', '', string)","re.sub('[^\\w]', ' ', s)","re.sub('[^\\sa-zA-Z0-9]', '', text).lower().strip()","mystring.replace(' ', '_')"
83,selenium how to get the content of href within some targeted class,1,self.driver.find_element_by_css_selector('.someclass a').get_attribute('href'),self.driver.find_element_by_css_selector('.someclass a').get_attribute('href'),driver.execute_script('return document.documentElement.outerHTML;'),element.get_attribute('innerHTML'),"response = urllib.request.urlopen('http://www.example.com/')
html = response.read()",driver.findElement(By.linkText('Send InMail')).click()
84,Joining Table/DataFrames with common Column in Python,1,"df1.merge(df2, on='Date_Time')","pd.concat([df[0].apply(pd.Series), df[1]], axis=1)","pd.merge(split_df, csv_df, on=['key'], suffixes=('_left', '_right'))",pd.Series(list(set(s1).intersection(set(s2)))),"df1.merge(df2, on='Date_Time')",x.set_index('name').index.get_duplicates()
85,insert variable values into a string in python,1,"'first string is: %s, second one is: %s' % (str1, 'geo.tif')",elements = ['%{0}%'.format(element) for element in elements],"c.execute(""INSERT INTO test VALUES (?, 'bar')"", (testfield,))","""""""obama"""""".replace('a', '%temp%').replace('b', 'a').replace('%temp%', 'b')","'first string is: %s, second one is: %s' % (str1, 'geo.tif')",[word for word in mystring.split() if word.startswith('$')]
89,Python: removing characters except digits from string,1,"re.sub('\\D', '', 'aas30dsa20') <EOC> """""""""""".join([x for x in 'aas30dsa20' if x.isdigit()])","re.sub('[^A-Za-z0-9]+', '', mystring)","re.sub('^[A-Z0-9]*(?![a-z])', '', string)","re.sub('\\D', '', 'aas30dsa20')","[re.sub('(?<!\\d)\\.(?!\\d)', ' ', i) for i in s]","mystring.replace(' ', '_')"
62,Using %f with strftime() in Python to get microseconds,1,datetime.datetime.now().strftime('%H:%M:%S.%f'),"""""""({0.goals} goals, ${0.penalties})"""""".format(self)",datetime.datetime.now().strftime('%H:%M:%S.%f'),datetime.datetime.now(),"float('123,456.908'.replace(',', ''))","'first string is: %s, second one is: %s' % (str1, 'geo.tif')"
90,"How to access a tag called ""name"" in BeautifulSoup",1,print(soup.find('name').string),print(soup.find('name').string),"soup.find('div', id='main-content').decompose()","soup.find_all('span', {'class': 'starGryB sp'})",element.get_attribute('innerHTML'),print(soup.find(text='Address:').findNext('td').contents[0])
93,how to check the character count of a file in python,1,os.stat(filepath).st_size,os.stat(filepath).st_size,"open('filename', 'wb').write(bytes_)",file.seek(0),"newFile.write(struct.pack('5B', *newFileBytes))","f = open('yourfile.txt', 'w')"
95,How to copy a file using python?,1,"shutil.copy(srcfile, dstdir)","shutil.copy(srcfile, dstdir)","new_file = open('path/to/FILE_NAME.ext', 'w')",shutil.rmtree('/folder_name'),"f = open('yourfile.txt', 'w')",os.chdir(owd)
97,Re-read an open file Python,1,file.seek(0),"new_file = open('path/to/FILE_NAME.ext', 'w')","newFile.write(struct.pack('5B', *newFileBytes))","open(filename, 'w').close()","f = open('yourfile.txt', 'w')",file.seek(0)
99,python: Is this a wrong way to remove an element from a dict?,1,del d['ele'],del d['ele'],{i: d[i] for i in d if i != 'c'},list(dict.keys())[-1],"(k for k, v in x.items() if v != 0)",[mydict[x] for x in mykeys]
100,How can I subtract or add 100 years to a datetime field in the database in Django?,1,MyModel.objects.update(timestamp=F('timestamp') + timedelta(days=36524.25)),MyModel.objects.update(timestamp=F('timestamp') + timedelta(days=36524.25)),Entry.objects.filter(pub_date__contains='08:00'),AuthorizedEmail.objects.filter(group=group).order_by('-added')[0],datetime.datetime.now(),(datetime.datetime.now() - datetime.timedelta(days=7)).date()
102,How to increment a value with leading zeroes?,1,str(int(x) + 1).zfill(len(x)),str(int(x) + 1).zfill(len(x)),"map(int, eval(input('Enter the unfriendly numbers: ')))",'ME' + str(i),"round(1.923328437452, 3)","sum(1 << i for i, b in enumerate(x) if b)"
103,How can I check if a Pandas dataframe's index is sorted,1,all(df.index[:-1] <= df.index[1:]),"df.sort_values(['System_num', 'Dis'])",df[df['BoolCol']].index.tolist(),df.loc[df['BoolCol']],all(df.index[:-1] <= df.index[1:]),df[df['BoolCol'] == True].index.tolist()
197,finding n largest differences between two lists,1,"heapq.nlargest(10, range(len(l1)), key=lambda i: abs(l1[i] - l2[i]))","heapq.nlargest(10, range(len(l1)), key=lambda i: abs(l1[i] - l2[i]))",c2.sort(key=lambda row: row[2]),"c2.sort(key=lambda row: (row[2], row[1]))",b.sort(key=lambda x: x[1][2]),"ut.sort(key=lambda x: x.count, reverse=True)"
108,How do I change directory back to my original working directory with Python?,1,os.chdir(owd),os.chdir(owd),shutil.rmtree('/folder_name'),"shutil.copy(srcfile, dstdir)","if (not os.path.exists(directory)):
    os.makedirs(directory)","try:
    os.makedirs(path)
except OSError:
    if (not os.path.isdir(path)):
        raise"
109,How to insert strings with quotes and newlines into sqlite db with Python?,1,"c.execute(""INSERT INTO test VALUES (?, 'bar')"", (testfield,))","c.execute(""INSERT INTO test VALUES (?, 'bar')"", (testfield,))","db.execute(""INSERT INTO present VALUES('test2', ?, 10)"", (None,))",session.execute('INSERT INTO t1 (SELECT * FROM t2)'),"db.GqlQuery('SELECT * FROM Schedule WHERE station = $1', foo.key())",cursor.fetchone()[0]
110,"Python - how to convert a ""raw"" string into a normal string",1,"""""""\\x89\\n"""""".decode('string_escape') <EOC> raw_string.decode('string_escape') <EOC> raw_byte_string.decode('unicode_escape')",len(my_string),raw_string.decode('string_escape'),"isinstance(o, str)",(type(o) is str),s.encode('iso-8859-15')
111,Splitting a string with repeated characters into a list using regex,1,"[m.group(0) for m in re.finditer('(\\d)\\1*', s)]","[m.group(0) for m in re.finditer('(\\d)\\1*', s)]","re.findall('\\b(\\w+)d\\b', s)","print(re.findall(""'\\\\[0-7]{1,3}'"", str))","re.split('[ ](?=[A-Z]+\\b)', input)","re.findall('([a-fA-F\\d]{32})', data)"
113,Deleting a div with a particlular class using BeautifulSoup,1,"soup.find('div', id='main-content').decompose()","soup.find('div', id='main-content').decompose()","soup.find_all('span', {'class': 'starGryB sp'})",element.get_attribute('innerHTML'),""""""" """""".join(content.split(' ')[:-1])",print(soup.find('name').string)
114,How to filter rows containing a string pattern from a Pandas dataframe,1,df[df['ids'].str.contains('ball')],df.loc[df[0].str.contains('(Hel|Just)')],df[df['ids'].str.contains('ball')],df.b.str.contains('^f'),"df.loc[df['Letters'] == 'C', 'Letters'].values[0]","df.replace({'\n': '<br>'}, regex=True)"
91,Iterate through PyMongo Cursor as key-value pair,1,"records = dict((record['_id'], record) for record in cursor)","records = dict((record['_id'], record) for record in cursor)",result[0]['from_user'],cursor.fetchone()[0],list(cf.get_range().get_keys()),"dict([('Name', 'Joe'), ('Age', 22)])"
61,Create random list of integers in Python,1,[int(1000 * random.random()) for i in range(10000)],[int(1000 * random.random()) for i in range(10000)],np.random.shuffle(np.transpose(r)),numlist = [float(x) for x in numlist],"map(int, eval(input('Enter the unfriendly numbers: ')))",nums = [int(x) for x in intstringlist]
59,How to print an entire list while not starting by the first item,1,print(l[3:] + l[:3]),"print(' '.join(map(str, l)))",print(l[3:] + l[:3]),"print([item for item in [1, 2, 3]])",len(l),len(my_list)
58,Combining two numpy arrays to form an array with the largest value from each array,1,"np.maximum([2, 3, 4], [1, 5, 2])","np.maximum([2, 3, 4], [1, 5, 2])",c2.sort(key=lambda row: row[2]),b.sort(key=lambda x: x[1][2]),"c2.sort(key=lambda row: (row[2], row[1]))","c2.sort(key=lambda row: (row[2], row[1], row[0]))"
1,Decode Hex String in Python 3,1,bytes.fromhex('4a4b4c').decode('utf-8'),bytes.fromhex('4a4b4c').decode('utf-8'),"""""""\\xF3\\xBE\\x80\\x80"""""".replace('\\x', '').decode('hex')","struct.unpack('!f', '470FC614'.decode('hex'))[0]","""""""\\a"""""".decode('string_escape')","""""""\\x89\\n"""""".decode('string_escape')"
4,How to convert a string from CP-1251 to UTF-8?,1,d.decode('cp1251').encode('utf8'),d.decode('cp1251').encode('utf8'),'Sopet\xc3\xb3n'.encode('latin-1').decode('utf-8'),bytes.fromhex('4a4b4c').decode('utf-8'),s.encode('iso-8859-15'),raw_byte_string.decode('unicode_escape')
6,Python: how to get the final output of multiple system commands?,1,"subprocess.check_output('ps -ef | grep something | wc -l', shell=True)","subprocess.Popen(['background-process', 'arguments'])","subprocess.call('sleep.sh', shell=True)",subprocess.call(['./test.sh']),"subprocess.check_output('ps -ef | grep something | wc -l', shell=True)",subprocess.Popen(['c:\\Program Files\\VMware\\VMware Server\\vmware-cmd.bat'])
8,Finding the intersection between two series in Pandas,1,pd.Series(list(set(s1).intersection(set(s2)))),pd.Series(list(set(s1).intersection(set(s2)))),"df1.merge(df2, on='Date_Time')","df.set_index(list('BC')).drop(tuples, errors='ignore').reset_index()",x.set_index('name').index.get_duplicates(),"pd.concat([df[0].apply(pd.Series), df[1]], axis=1)"
9,Sending http headers with python,1,client.send('HTTP/1.0 200 OK\r\n'),"requests.post(url, data=DATA, headers=HEADERS_DICT, auth=(username, password))",client.send('HTTP/1.0 200 OK\r\n'),r = requests.get(url),"response = urllib.request.urlopen('http://www.example.com/')
html = response.read()",json.loads(request.body)
10,Python -Remove Time from Datetime String,1,"then = datetime.datetime.strptime(when, '%Y-%m-%d').date()","time.strptime('30/03/09 16:31:32.123', '%d/%m/%y %H:%M:%S.%f')","datetime.datetime.strptime(string_date, '%Y-%m-%d %H:%M:%S.%f')",datetime.datetime.fromtimestamp(s).strftime('%Y-%m-%d %H:%M:%S.%f'),"time.strftime('%Y-%m-%d %H:%M:%S', time.localtime(1347517370))","then = datetime.datetime.strptime(when, '%Y-%m-%d').date()"
13,Fastest way to get the first object from a queryset in django?,1,Entry.objects.filter()[:1].get(),Entry.objects.filter()[:1].get(),Entry.objects.filter(pub_date__contains='08:00'),AuthorizedEmail.objects.filter(group=group).order_by('-added')[0],type(i),cursor.fetchone()[0]
14,How to calculate the sum of all columns of a 2D numpy array (efficiently),1,a.sum(axis=1),a.sum(axis=1),"np.mean(a, axis=1)",sum([pair[0] for pair in list_of_pairs]),"data.reshape(-1, j).mean(axis=1).reshape(data.shape[0], -1)","numpy.zeros((3, 3, 3))"
15,"Python, how to enable all warnings?",1,warnings.simplefilter('always'),warnings.simplefilter('always'),sys.stdout.write('.'),int(),time.sleep(1),"pprint.pprint(dataobject, logFile)"
17,OSError: [WinError 193] %1 is not a valid Win32 application,1,"subprocess.call(['python.exe', 'hello.py', 'htmlfilename.htm'])",os.chdir(owd),"re.search('(?<!Distillr)\\\\AcroTray\\.exe', 'C:\\SomeDir\\AcroTray.exe')",subprocess.call(['notepad']),"if (not os.path.exists(directory)):
    os.makedirs(directory)","subprocess.call(['python.exe', 'hello.py', 'htmlfilename.htm'])"
18,How can I parse a time string containing milliseconds in it with python?,1,"time.strptime('30/03/09 16:31:32.123', '%d/%m/%y %H:%M:%S.%f')",datetime.datetime.fromtimestamp(s).strftime('%Y-%m-%d %H:%M:%S.%f'),"datetime.datetime.strptime(string_date, '%Y-%m-%d %H:%M:%S.%f')","time.strptime('30/03/09 16:31:32.123', '%d/%m/%y %H:%M:%S.%f')","time.strftime('%Y-%m-%d %H:%M:%S', time.localtime(1347517370))","time.strftime('%Y-%m-%d %H:%M:%S', time.gmtime(1236472051807 / 1000.0))"
20,"In Python script, how do I set PYTHONPATH?",1,sys.path.append('/path/to/whatever'),sys.path.append('/path/to/whatever'),subprocess.call(['./test.sh']),"sys.path.append(os.path.join(os.path.dirname(__file__), 'subdir'))","os.system('powershell.exe', 'script.ps1')","subprocess.call('/usr/bin/Rscript --vanilla /pathto/MyrScript.r', shell=True)"
24,Python's argparse to show program's version with prog and version string formatting,1,"parser.add_argument('--version', action='version', version='%(prog)s 2.0')","parser.add_argument('--version', action='version', version='%(prog)s 2.0')","subprocess.call('/usr/bin/Rscript --vanilla /pathto/MyrScript.r', shell=True)","subprocess.call(['python.exe', 'hello.py', 'htmlfilename.htm'])","os.system('powershell.exe', 'script.ps1')",subprocess.call(['./test.sh'])
25,Remove key from dictionary in Python returning new dictionary,1,{i: d[i] for i in d if i != 'c'},{i: d[i] for i in d if i != 'c'},d['mynewkey'] = 'mynewvalue',"[value for key, value in list(dict1.items()) if key.startswith('EMP$$')]",del d['ele'],list(dict.keys())[-1]
26,Merging two pandas dataframes,1,"pd.merge(split_df, csv_df, on=['key'], suffixes=('_left', '_right'))","df1.merge(df2, on='Date_Time')","pd.merge(split_df, csv_df, on=['key'], suffixes=('_left', '_right'))","pd.concat([df[0].apply(pd.Series), df[1]], axis=1)",df['D'] = df['B'],x.set_index('name').index.get_duplicates()
28,How to read keyboard-input?,1,input('Enter your input:'),input('Enter your input:'),'ME' + str(i),time.sleep(1),"subprocess.call('sleep.sh', shell=True)",type(i)
30,Python save list and read data from file,1,"pickle.dump(mylist, open('save.txt', 'wb'))","pickle.dump(mylist, open('save.txt', 'wb'))","arr = numpy.fromiter(codecs.open('new.txt', encoding='utf-8'), dtype='<U2')","lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))","pprint.pprint(dataobject, logFile)",[line.rstrip('\n') for line in file]
57,Write value to hidden element with selenium python script,1,"browser.execute_script(""document.getElementById('XYZ').value+='1'"")","browser.execute_script(""document.getElementById('XYZ').value+='1'"")",driver.execute_script('return document.documentElement.outerHTML;'),driver.find_element_by_partial_link_text('Send').click(),driver.find_element_by_link_text('Send InMail').click(),driver.findElement(By.linkText('Send InMail')).click()
56,FTP upload files Python,1,"ftp.storlines('STOR ' + filename, open(filename, 'r'))","ftp.storlines('STOR ' + filename, open(filename, 'r'))","r = requests.post(url, files=files, headers=headers, data=data)",file.seek(0),"open(filename, 'w').close()","urllib.request.urlretrieve(url, file_name)"
53,Append elements of a set to a list in Python,1,a.extend(b) <EOC> a.extend(list(b)),lst = [Object() for i in range(100)],"myList.insert(0, 'wuggah')",a.extend(list(b)),lst = [Object() for _ in range(100)],list2.extend(list1)
51,Insert Null into SQLite3 in Python,1,"db.execute(""INSERT INTO present VALUES('test2', ?, 10)"", (None,))","db.execute(""INSERT INTO present VALUES('test2', ?, 10)"", (None,))","c.execute(""INSERT INTO test VALUES (?, 'bar')"", (testfield,))",session.execute('INSERT INTO t1 (SELECT * FROM t2)'),cursor.fetchone()[0],"db.GqlQuery('SELECT * FROM Schedule WHERE station = $1', foo.key())"
49,Identify duplicate values in a list in Python,1,"[k for k, v in list(Counter(mylist).items()) if v > 1]","list(dict((x[0], x) for x in L).values())","[k for k, v in list(Counter(mylist).items()) if v > 1]","[[x, l.count(x)] for x in set(l)]",list(set(t)),"dict(((x, l.count(x)) for x in set(l)))"
48,How do I get the url parameter in a Flask view,1,request.args['myParam'],app.run(debug=True),"Flask(__name__, template_folder='wherever')","return HttpResponse('Unauthorized', status=401)",request.args['myParam'],app.config['SECRET_KEY'] = 'Your_secret_string'
116,Generic reverse of list items in Python,1,[x[::-1] for x in b],list(reversed(list(range(10)))),[x[::-1] for x in b],"l.sort(key=lambda t: len(t[1]), reverse=True)","newlist = [v for i, v in enumerate(oldlist) if i not in removelist]",print(l[3:] + l[:3])
46,How to encode text to base64 in python,1,"base64.b64encode(bytes('your string', 'utf-8'))","base64.b64encode(bytes('your string', 'utf-8'))",encoded = base64.b64encode('data to be encoded'),encoded = 'data to be encoded'.encode('ascii'),raw_byte_string.decode('unicode_escape'),bytes.fromhex('4a4b4c').decode('utf-8')
40,Print a list in reverse order with range()?,1,list(reversed(list(range(10)))),list(reversed(list(range(10)))),"sorted(list, key=lambda x: (x[0], -x[1]))",[x[::-1] for x in b],"l.sort(key=lambda t: len(t[1]), reverse=True)","sorted(x, key=x.get, reverse=True)"
39,How would you make a comma-separated string from a list?,1,""""""","""""".join(l) <EOC> myList = ','.join(map(str, myList))",""""""","""""".join(l)",""""""" """""".join(list)",""""""", """""".join('(' + ', '.join(i) + ')' for i in L)",""""""" """""".join([('%d@%d' % t) for t in l])",""""""""""""".join(['A', 'B', 'C', 'D'])"
36,Convert hex to float,1,"struct.unpack('!f', '470FC614'.decode('hex'))[0]","struct.unpack('H', struct.pack('h', number))","struct.unpack('!f', '470FC614'.decode('hex'))[0]",json.dumps(Decimal('3.9')),str(int(x) + 1).zfill(len(x)),bytes.fromhex('4a4b4c').decode('utf-8')
35,Finding the sum of a nested list of ints,1,"sum(sum(i) if isinstance(i, list) else i for i in L)","sum(sum(i) if isinstance(i, list) else i for i in L)",[sum(row[i] for row in array) for i in range(len(array[0]))],sum([pair[0] for pair in list_of_pairs]),"[sum(l[:i]) for i, _ in enumerate(l)]",[[sum(item) for item in zip(*items)] for items in zip(*data)]
34,Numpy convert scalars to arrays,1,"x = np.asarray(x).reshape(1, -1)[(0), :]",numpy.array(a)[0].tolist(),numpy.array(a).reshape(-1).tolist(),"np.array((a, b))","my_float = float(my_string.replace(',', ''))","x = np.asarray(x).reshape(1, -1)[(0), :]"
31,Numpy: Multiplying a matrix with a 3d tensor -- Suggestion,1,"scipy.tensordot(P, T, axes=[1, 1]).swapaxes(0, 1)","scipy.tensordot(P, T, axes=[1, 1]).swapaxes(0, 1)","numpy.zeros((3, 3, 3))","np.vstack((A, B))",a.sum(axis=1),"a[:, (np.newaxis)]"
44,Getting the date of 7 days ago from current date in python,1,(datetime.datetime.now() - datetime.timedelta(days=7)).date(),(datetime.datetime.now() - datetime.timedelta(days=7)).date(),"then = datetime.datetime.strptime(when, '%Y-%m-%d').date()","sorted(li, key=lambda x: datetime.strptime(x[1], '%d/%m/%Y'), reverse=True)","time.strptime('30/03/09 16:31:32.123', '%d/%m/%y %H:%M:%S.%f')",datetime.datetime.now()
